0,1,2,3,4
297.0,336.0,9.0,9.0,215.0
389.0,486.0,9.0,10.0,189.0
210.0,281.0,9.0,10.0,192.0
159.0,1326.0,9.0,8.0,184.0
196.0,309.0,10.0,9.0,285.0
273.0,828.0,10.0,9.0,255.0
198.0,715.0,10.0,10.0,257.0
389.0,691.0,10.0,10.0,273.0
200.0,543.0,9.0,9.0,214.0
323.0,780.0,9.0,8.0,259.0
175.0,562.0,10.0,9.0,299.0
137.0,601.0,9.0,10.0,218.0
207.0,1143.0,9.0,9.0,215.0
250.0,329.0,11.0,9.0,246.0
428.0,325.0,9.0,10.0,254.0
228.0,1231.0,9.0,8.0,180.0
193.0,527.0,9.0,9.0,221.0
307.0,1825.0,11.0,10.0,228.0
399.0,375.0,10.0,10.0,246.0
303.0,1242.0,11.0,10.0,234.0
321.0,445.0,10.0,10.0,204.0
324.0,639.0,8.0,9.0,238.0
260.0,492.0,10.0,10.0,193.0
247.0,442.0,9.0,11.0,196.0
216.0,512.0,10.0,10.0,282.0
250.0,2125.0,8.0,9.0,313.0
396.0,437.0,8.0,9.0,208.0
258.0,960.0,9.0,10.0,256.0
298.0,345.0,9.0,11.0,190.0
192.0,3025.0,10.0,10.0,221.0
259.0,684.0,10.0,9.0,254.0
422.0,210.0,9.0,10.0,228.0
746.0,1266.0,9.0,8.0,326.0
203.0,1212.0,9.0,9.0,203.0
343.0,786.0,9.0,10.0,212.0
640.0,736.0,10.0,10.0,236.0
502.0,1014.0,8.0,9.0,185.0
486.0,1068.0,10.0,10.0,228.0
474.0,1129.0,10.0,10.0,205.0
347.0,314.0,9.0,10.0,247.0
536.0,569.0,10.0,10.0,235.0
256.0,369.0,10.0,10.0,193.0
799.0,605.0,10.0,9.0,161.0
565.0,677.0,9.0,10.0,261.0
2081.0,745.0,10.0,9.0,211.0
898.0,567.0,10.0,8.0,276.0
2344.0,554.0,10.0,10.0,310.0
1008.0,332.0,9.0,9.0,242.0
382.0,545.0,10.0,10.0,300.0
675.0,302.0,8.0,10.0,237.0
375.0,424.0,10.0,9.0,268.0
915.0,445.0,9.0,8.0,469.0
231.0,651.0,11.0,10.0,337.0
1435.0,416.0,9.0,9.0,292.0
1542.0,285.0,8.0,9.0,203.0
484.0,360.0,9.0,9.0,211.0
462.0,218.0,9.0,10.0,246.0
904.0,335.0,9.0,9.0,269.0
385.0,268.0,8.0,10.0,273.0
401.0,328.0,11.0,10.0,193.0
499.0,711.0,10.0,9.0,266.0
639.0,496.0,10.0,9.0,203.0
395.0,287.0,9.0,11.0,199.0
192.0,456.0,10.0,10.0,519.0
323.0,896.0,9.0,9.0,338.0
422.0,349.0,9.0,10.0,390.0
247.0,1327.0,10.0,10.0,382.0
213.0,231.0,9.0,9.0,346.0
1018.0,389.0,10.0,9.0,329.0
213.0,377.0,8.0,9.0,297.0
214.0,858.0,10.0,8.0,342.0
210.0,312.0,9.0,9.0,543.0
308.0,446.0,9.0,10.0,381.0
296.0,1562.0,11.0,8.0,288.0
432.0,525.0,9.0,9.0,308.0
436.0,744.0,9.0,10.0,301.0
501.0,635.0,10.0,11.0,256.0
234.0,520.0,10.0,10.0,389.0
248.0,875.0,9.0,9.0,342.0
387.0,469.0,9.0,9.0,275.0
381.0,672.0,10.0,9.0,258.0
312.0,835.0,9.0,9.0,564.0
226.0,2017.0,10.0,10.0,244.0
394.0,480.0,9.0,9.0,261.0
387.0,518.0,9.0,9.0,290.0
361.0,834.0,10.0,9.0,263.0
210.0,1518.0,9.0,8.0,270.0
291.0,1823.0,10.0,8.0,372.0
317.0,2160.0,10.0,10.0,266.0
290.0,2264.0,10.0,10.0,635.0
217.0,301.0,8.0,9.0,368.0
191.0,365.0,9.0,9.0,249.0
386.0,2692.0,10.0,9.0,172.0
165.0,1324.0,10.0,8.0,357.0
270.0,890.0,8.0,9.0,284.0
454.0,154.0,10.0,10.0,226.0
282.0,363.0,9.0,10.0,257.0
494.0,903.0,10.0,8.0,214.0
376.0,1076.0,9.0,9.0,222.0
271.0,531.0,10.0,9.0,195.0
301.0,868.0,9.0,9.0,305.0
188.0,659.0,9.0,8.0,273.0
347.0,2773.0,10.0,9.0,303.0
295.0,1099.0,9.0,9.0,320.0
210.0,829.0,11.0,9.0,264.0
232.0,1990.0,10.0,9.0,230.0
180.0,2212.0,10.0,11.0,184.0
438.0,408.0,11.0,8.0,409.0
212.0,498.0,10.0,10.0,336.0
290.0,984.0,10.0,9.0,294.0
166.0,953.0,9.0,8.0,271.0
334.0,1249.0,9.0,10.0,332.0
180.0,735.0,11.0,8.0,231.0
295.0,713.0,10.0,10.0,213.0
355.0,1330.0,10.0,10.0,291.0
315.0,572.0,10.0,8.0,184.0
310.0,839.0,8.0,8.0,293.0
230.0,798.0,9.0,9.0,284.0
209.0,297.0,9.0,10.0,271.0
399.0,736.0,9.0,11.0,264.0
523.0,674.0,9.0,9.0,291.0
739.0,284.0,8.0,8.0,237.0
351.0,800.0,9.0,9.0,187.0
1016.0,453.0,10.0,10.0,281.0
540.0,809.0,9.0,8.0,312.0
379.0,1643.0,10.0,9.0,216.0
461.0,2097.0,9.0,10.0,215.0
549.0,639.0,8.0,8.0,298.0
378.0,989.0,9.0,10.0,223.0
507.0,287.0,10.0,10.0,216.0
502.0,413.0,9.0,9.0,209.0
276.0,615.0,9.0,10.0,302.0
533.0,2366.0,10.0,9.0,308.0
750.0,337.0,10.0,9.0,277.0
455.0,206.0,9.0,10.0,272.0
1392.0,775.0,9.0,10.0,259.0
269.0,1302.0,8.0,10.0,500.0
499.0,1576.0,10.0,9.0,496.0
269.0,318.0,9.0,10.0,194.0
228.0,600.0,9.0,8.0,249.0
419.0,346.0,10.0,9.0,264.0
209.0,828.0,9.0,11.0,264.0
260.0,242.0,9.0,10.0,201.0
348.0,256.0,9.0,9.0,321.0
323.0,543.0,10.0,8.0,203.0
422.0,403.0,9.0,9.0,218.0
273.0,743.0,10.0,10.0,296.0
181.0,820.0,10.0,9.0,245.0
189.0,724.0,10.0,9.0,249.0
571.0,289.0,10.0,9.0,221.0
229.0,379.0,10.0,9.0,322.0
640.0,350.0,8.0,10.0,365.0
395.0,522.0,10.0,9.0,259.0
436.0,608.0,8.0,10.0,240.0
224.0,354.0,10.0,10.0,247.0
241.0,563.0,9.0,9.0,372.0
627.0,797.0,9.0,10.0,254.0
170.0,381.0,8.0,10.0,282.0
516.0,201.0,10.0,10.0,233.0
279.0,744.0,9.0,9.0,292.0
230.0,374.0,8.0,10.0,198.0
512.0,551.0,11.0,11.0,215.0
395.0,323.0,9.0,10.0,199.0
1440.0,812.0,8.0,9.0,334.0
193.0,266.0,10.0,10.0,264.0
501.0,637.0,8.0,8.0,326.0
381.0,599.0,10.0,10.0,194.0
363.0,502.0,10.0,10.0,250.0
1964.0,418.0,11.0,8.0,282.0
517.0,435.0,10.0,10.0,255.0
1240.0,330.0,9.0,9.0,260.0
483.0,290.0,10.0,9.0,294.0
395.0,415.0,9.0,10.0,259.0
729.0,213.0,8.0,9.0,207.0
1430.0,669.0,10.0,9.0,233.0
1533.0,422.0,10.0,10.0,229.0
412.0,250.0,9.0,9.0,320.0
951.0,277.0,11.0,10.0,259.0
1445.0,252.0,9.0,9.0,210.0
733.0,296.0,10.0,8.0,211.0
1372.0,297.0,10.0,9.0,208.0
1281.0,319.0,8.0,10.0,388.0
1388.0,293.0,10.0,10.0,239.0
1623.0,353.0,9.0,10.0,267.0
232.0,222.0,10.0,10.0,333.0
967.0,210.0,8.0,9.0,319.0
1153.0,312.0,9.0,9.0,298.0
702.0,305.0,8.0,9.0,192.0
1282.0,204.0,9.0,10.0,232.0
982.0,383.0,10.0,9.0,243.0
1635.0,251.0,10.0,10.0,194.0
1123.0,201.0,10.0,8.0,233.0
2928.0,261.0,9.0,10.0,428.0
295.0,238.0,9.0,9.0,260.0
108.0,363.0,10.0,8.0,224.0
1210.0,237.0,9.0,10.0,279.0
1730.0,366.0,8.0,10.0,223.0
351.0,246.0,8.0,10.0,225.0
2039.0,223.0,9.0,10.0,282.0
1788.0,230.0,10.0,10.0,248.0
474.0,730.0,10.0,10.0,188.0
447.0,261.0,10.0,9.0,263.0
527.0,329.0,10.0,10.0,207.0
485.0,210.0,10.0,9.0,210.0
1769.0,431.0,9.0,9.0,371.0
675.0,205.0,9.0,8.0,216.0
1784.0,420.0,9.0,10.0,191.0
3111.0,347.0,10.0,8.0,336.0
3143.0,512.0,10.0,10.0,225.0
1324.0,285.0,9.0,9.0,227.0
369.0,310.0,9.0,9.0,189.0
2779.0,293.0,9.0,9.0,269.0
879.0,296.0,9.0,10.0,272.0
3456.0,336.0,8.0,9.0,278.0
845.0,231.0,10.0,10.0,257.0
1110.0,165.0,10.0,9.0,248.0
